,mw,0.7915242483185391,214,piaffe	0.7907082773487516	85,states	1.0	971
14271,360000,0.0,1.0,,
14272,0.8542,0.0,1.0,,
14273,0.9811,0.0,1.0,,
14274,0.9132,0.0,1.0,,
14275,0.4832,0.0,1.0,,
14276,0.2759,0.0,1.0,,
14277,0.0079,0.0,1.0,,
14278,0.008,0.0,1.0,,
14279,0.0084,0.0,1.0,,
14280,0.0089,0.0,1.0,,
14281,0.0125,0.0,1.0,,
14282,0.0135,0.0,1.0,,
14283,0.0153,0.0,1.0,,
14284,0.0167,0.0,1.0,,
14285,0.0184,0.0,1.0,,
14286,0.0217,0.0,1.0,,
14287,0.2546,0.0,1.0,,
14288,0.3082,0.0,1.0,,
14289,0.362,0.0,1.0,,
14290,0.4768,0.0,1.0,,
14291,0.5322,0.0,1.0,,
14292,0.587,0.0,1.0,,
14293,0.6414,0.0,1.0,,
14294,0.6956,0.0,1.0,,
14295,0.7497,0.0,1.0,,
14296,0.8034,0.0,1.0,,
14297,0.8572,0.0,1.0,,
14298,0.9109,0.0,1.0,,
14299,0.9646,0.0,1.0,,
14300,0.2893,0.0,1.0,,
14301,0.3306,0.0,1.0,,
14302,0.3792,0.0,1.0,,
14303,0.4455,0.0,1.0,,
14304,0.5047,0.0,1.0,,
14305,0.5591,0.0,1.0,,
14306,0.612,0.0,1.0,,
14307,0.6643,0.0,1.0,,
14308,0.7179,0.0,1.0,,
14309,0.7715,0.0,1.0,,
14310,0.8246,0.0,1.0,,
14311,0.878,0.0,1.0,,
14312,0.9313,0.0,1.0,,
14313,0.9846,0.0,1.0,,
14314,0.106,0.0,1.0,,
14315,700000,0.0,1.0,,
14316,1000000,0.0,1.0,,
14317,0.9598,0.0,1.0,,
14318,1.0343,0.0,1.0,,
14319,1.0749,0.0,1.0,,
14320,1.039,0.0,1.0,,
14321,0.8737,0.0,1.0,,
14322,0.6284,0.0,1.0,,
14323,0.4907,0.0,1.0,,
14324,0.4696,0.0,1.0,,
14325,0.5195,0.0,1.0,,
14326,0.5584,0.0,1.0,,
14327,0.6032,0.0,1.0,,
14328,0.6474,0.0,1.0,,
14329,0.6949,0.0,1.0,,
14330,0.7446,0.0,1.0,,
14331,0.7948,0.0,1.0,,
14332,0.8462,0.0,1.0,,
14333,0.8984,0.0,1.0,,
14334,0.9506,0.0,1.0,,
14335,1.0029,0.0,1.0,,
14336,0.0067,0.0,1.0,,
14337,0.007,0.0,1.0,,
14338,0.0075,0.0,2.0,,
14339,0.0083,0.0,1.0,,
14340,0.0144,0.0,1.0,,
14341,0.0195,0.0,1.0,,
14342,0.0216,0.0,1.0,,
14343,0.0236,0.0,1.0,,
14344,0.9661,0.0,1.0,,
14345,1.0512,0.0,1.0,,
14346,1.1097,0.0,1.0,,
14347,1.1212,0.0,1.0,,
14348,1.0487,0.0,1.0,,
14349,0.8846,0.0,1.0,,
14350,0.7108,0.0,1.0,,
14351,0.606,0.0,1.0,,
14352,0.5906,0.0,1.0,,
14353,0.603,0.0,1.0,,
14354,0.6334,0.0,1.0,,
14355,0.6716,0.0,1.0,,
14356,0.7162,0.0,1.0,,
14357,0.7613,0.0,1.0,,
14358,0.8097,0.0,1.0,,
14359,0.8589,0.0,1.0,,
14360,0.9093,0.0,1.0,,
14361,0.9618,0.0,1.0,,
14362,1.0144,0.0,1.0,,
14363,0.0065,0.0,1.0,,
14364,0.0071,0.0,1.0,,
14365,0.0078,0.0,1.0,,
14366,0.0091,0.0,1.0,,
14367,0.0101,0.0,1.0,,
14368,0.011,0.0,1.0,,
14369,0.0119,0.0,1.0,,
14370,0.0147,0.0,1.0,,
14371,0.0162,0.0,1.0,,
14372,0.018,0.0,1.0,,
14373,0.128,0.0,1.0,,
14374,printout,0.0,2.0,,
14375,numerically,0.0,4.0,,
14376,deadband,0.0,3.0,,
14377,fatter,0.0,1.0,,
14378,camber,0.0,2.0,,
14379,cambered,0.0,1.0,,
14380,backwash,0.0,1.0,,
14381,successive,0.0,3.0,,
14382,¾,0.0,1.0,,
14383,sandbag,0.0,1.0,,
14384,transportability,0.0,1.0,,
14385,by-side,0.0,1.0,,
14386,disassembly,0.0,2.0,,
14387,improperly,0.0,4.0,,
14388,inferior,0.0,1.0,,
14389,salvageable,0.0,1.0,,
14390,turntable,0.0,1.0,,
14391,fasten,0.0,3.0,,
14392,female,0.0,1.0,,
14393,pivoting,0.0,2.0,,
14394,bushing,0.0,1.0,,
14395,compression,0.0,1.0,,
14396,gradually,0.0,3.0,,
14397,3.00,0.0,5.0,,
14398,2.00,0.0,10.0,,
14399,4.00,0.0,4.0,,
14400,2.50,0.0,3.0,,
14401,12.00,0.0,2.0,,
14402,10.00,0.0,1.0,,
14403,8.00,0.0,2.0,,
14404,6.00,0.0,1.0,,
14405,80º,0.0,1.0,,
14406,tsr=0.75,0.0,2.0,,
14407,1.31,0.0,5.0,,
14408,1.09,0.0,9.0,,
14409,1.37,0.0,6.0,,
14410,0.81,0.0,3.0,,
14411,2.27,0.0,3.0,,
14412,185,0.0,1.0,,
14413,205,0.0,1.0,,
14414,255,0.0,1.0,,
14415,285,0.0,1.0,,
14416,295,0.0,1.0,,
14417,325,0.0,1.0,,
14418,335,0.0,1.0,,
14419,355,0.0,1.0,,
14420,vice-versa,0.0,1.0,,
14421,10:40,0.0,1.0,,
14422,12:00,0.0,1.0,,
14423,joseph,0.0,1.0,,
14424,cohen,0.0,1.0,,
14425,princeton,0.0,3.0,,
14426,1700,0.0,1.0,,
14427,rockville,0.0,2.0,,
14428,pike,0.0,1.0,,
14429,20852,0.0,1.0,,
14430,jcohen@perihq.com,0.0,1.0,,
14431,www.perihq.com,0.0,1.0,,
14432,probabilistic,0.0,3.0,,
14433,prioritize,0.0,2.0,,
14434,on-going,0.0,1.0,,
14435,marketplace,0.0,2.0,,
14436,competition,0.0,4.0,,
14437,¢/,0.0,10.0,,
14438,5¢/,0.0,1.0,,
14439,pathways,0.0,2.0,,
14440,peri,0.0,3.0,,
14441,levelization,0.0,1.0,,
14442,-equity,0.0,1.0,,
14443,lender,0.0,1.0,,
14444,lwst,0.0,2.0,,
14445,solicitation,0.0,1.0,,
14446,exponent,0.0,3.0,,
14447,fcr,0.0,4.0,,
14448,icc,0.0,2.0,,
14449,aoe,0.0,2.0,,
14450,0.1158,0.0,2.0,,
14451,lrc,0.0,3.0,,
14452,after-tax,0.0,1.0,,
14453,impute,0.0,2.0,,
14454,genco,0.0,1.0,,
14455,fate2,0.0,1.0,,
14456,pro,0.0,1.0,,
14457,forma,0.0,1.0,,
14458,cash,0.0,4.0,,
14459,caution,0.0,2.0,,
14460,levelized,0.0,1.0,,
14461,coeis,0.0,1.0,,
14462,carlo,0.0,1.0,,
14463,tradeoff,0.0,4.0,,
14464,durability,0.0,1.0,,
14465,tios,0.0,1.0,,
14466,appreciable,0.0,2.0,,
14467,concurrent,0.0,2.0,,
14468,extendable,0.0,1.0,,
14469,micro-mechanical,0.0,1.0,,
14470,aeroelasticity,0.0,4.0,,
14471,aeroelastics,0.0,1.0,,
14472,materialize,0.0,1.0,,
14473,enegy,0.0,1.0,,
14474,per-unit-,0.0,1.0,,
14475,stiffer,0.0,1.0,,
14476,tailoring,0.0,1.0,,
14477,markup,0.0,1.0,,
14478,narrower,0.0,1.0,,
14479,dirt,0.0,1.0,,
14480,imperfect,0.0,1.0,,
14481,telemetry,0.0,1.0,,
14482,exponentially,0.0,1.0,,
14483,reward,0.0,1.0,,
14484,smokestack,0.0,1.0,,
14485,-erect,0.0,1.0,,
14486,inestimable,0.0,1.0,,
14487,skew,0.0,2.0,,
14488,multi-generator,0.0,1.0,,
14489,disparate,0.0,2.0,,
14490,tooling,0.0,1.0,,
14491,doubling,0.0,1.0,,
14492,nwct,0.0,1.0,,
14493,illustrative,0.0,2.0,,
14494,probabilities,0.0,1.0,,
14495,improvment,0.0,1.0,,
14496,inversely,0.0,1.0,,
14497,-0.17,0.0,1.0,,
14498,1+0.01,0.0,1.0,,
14499,17.8,0.0,1.0,,
14500,probabilistically,0.0,1.0,,
14501,riskier,0.0,1.0,,
14502,4.8-3,0.0,1.0,,
14503,/4.8,0.0,1.0,,
14504,%.,0.0,1.0,,
14505,migliore,0.0,1.0,,
14506,alan,0.0,1.0,,
14507,laxson,0.0,1.0,,
14508,mike,0.0,3.0,,
14509,veers,0.0,1.0,,
14510,scott,0.0,2.0,,
14511,patrick,0.0,1.0,,
14512,quinlan,0.0,1.0,,
14513,tom,0.0,3.0,,
14514,schweizer,0.0,1.0,,
14515,d.j.,0.0,2.0,,
14516,a.c.,0.0,2.0,,
14517,nrel/sr-500-32495,0.0,1.0,,
14518,griffin,0.0,1.0,,
14519,sand2002-2424,0.0,1.0,,
14520,http://www.sandia.gov/renewable_energy/wind_energy/04presentations.htm.,0.0,1.0,,
14521,2002-3101,0.0,1.0,,
14522,http://www.sandia.gov/renewable_energy/wind_energy/choose023101.htm.,0.0,1.0,,
14523,tpi,0.0,2.0,,
14524,composites,0.0,2.0,,
14525,approaches,0.0,1.0,,
14526,sand2003-0723,0.0,1.0,,
14527,sand2003-1428,0.0,1.0,,
14528,sherwood,0.0,1.0,,
14529,sand2002-3101,0.0,1.0,,
14530,scaling,0.0,3.0,,
14531,erecting,0.0,1.0,,
14532,nrel/sr-500-29493,0.0,1.0,,
14533,llc.,0.0,2.0,,
14534,addendum,0.0,1.0,,
14535,-erecting,0.0,1.0,,
14536,nrel/sr-500-29493a,0.0,1.0,,
14537,designs,0.0,1.0,,
14538,pdf,0.0,1.0,,
14539,mb,0.0,2.0,,
14540,drivetrain,0.0,1.0,,
14541,trbines,0.0,1.0,,
14542,nrel/cp-500-31178,0.0,2.0,,
14543,_1143923398.ppt,0.0,1.0,,
14544,):79-90,0.0,13.0,,
14545,k.r.,0.0,1.0,,
14546,ajao,0.0,4.0,,
14547,nigeria,0.0,3.0,,
14548,ajaomech@unilorin.edu.ng,0.0,1.0,,
14549,j.s.o.,0.0,1.0,,
14550,adeniyi,0.0,1.0,,
14551,adeniyijso@yahoo.com,0.0,1.0,,
14552,mansonia,0.0,1.0,,
14553,altissima,0.0,1.0,,
14554,sq,0.0,3.0,,
14555,feigao,0.0,2.0,,
14556,8.4,0.0,2.0,,
14557,consistently,0.0,3.0,,
14558,1545,0.0,1.0,,
14559,1003,0.0,1.0,,
14560,man-power,0.0,1.0,,
14561,grind,0.0,1.0,,
14562,corn,0.0,1.0,,
14563,golding,0.0,3.0,,
14564,nile,0.0,1.0,,
14565,5000b.c.,0.0,1.0,,
14566,http://www.americanscience.org,0.0,12.0,,
14567,americansciencej@gmail.com,0.0,12.0,,
14568,invention,0.0,3.0,,
14569,persia,0.0,4.0,,
14570,milling,0.0,2.0,,
14571,unsolved,0.0,1.0,,
14572,applicability,0.0,1.0,,
14573,ρav,0.0,1.0,,
14574,.v,0.0,1.0,,
14575,.1.225,0.0,1.0,,
14576,1012,0.0,1.0,,
14577,obviously,0.0,3.0,,
14578,.n,0.0,2.0,,
14579,uneven,0.0,2.0,,
14580,radiant,0.0,1.0,,
14581,ts,0.0,2.0,,
14582,ωs,0.0,2.0,,
14583,ωsr,0.0,1.0,,
14584,unobstructed,0.0,3.0,,
14585,robustly,0.0,1.0,,
14586,sacrifice,0.0,1.0,,
14587,simplicity,0.0,4.0,,
14588,andrew,0.0,2.0,,
14589,categorize,0.0,2.0,,
14590,corbus,0.0,2.0,,
14591,midrange,0.0,1.0,,
14592,mini,0.0,1.0,,
14593,20-100,0.0,1.0,,
14594,200m2,0.0,1.0,,
14595,120kw,0.0,1.0,,
14596,1.2kw,0.0,1.0,,
14597,http://,0.0,2.0,,
14598,www.wind.newcastle.edu.au/notes.html,0.0,1.0,,
14599,).,0.0,1.0,,
14600,unequal,0.0,1.0,,
14601,purely,0.0,2.0,,
14602,navier,0.0,3.0,,
14603,stokes,0.0,3.0,,
14604,50hz.,0.0,1.0,,
14605,electrostatic,0.0,1.0,,
14606,graf,0.0,1.0,,
14607,faraday,0.0,1.0,,
14608,bossanyi,0.0,4.0,,
14609,one-dimensional,0.0,2.0,,
14610,rankine,0.0,1.0,,
14611,froude,0.0,1.0,,
14612,discontinuity,0.0,2.0,,
14613,infinitely,0.0,2.0,,
14614,homogenous,0.0,3.0,,
14615,irrotational,0.0,3.0,,
14616,dragless,0.0,1.0,,
14617,incoming,0.0,2.0,,
14618,porting,0.0,1.0,,
14619,v1,0.0,3.0,,
14620,v2,0.0,3.0,,
14621,ai,0.0,1.0,,
14622,crosssection,0.0,2.0,,
14623,sectional,0.0,4.0,,
14624,subscript,0.0,1.0,,
14625,i.e,0.0,2.0,,
14626,a0v02,0.0,1.0,,
14627,a3v32,0.0,1.0,,
14628,substituting,0.0,1.0,,
14629,t=,0.0,2.0,,
14630,av02,0.0,1.0,,
14631,p3,0.0,2.0,,
14632,av03,0.0,1.0,,
14633,non-dimensional,0.0,3.0,,
14634,ρa,0.0,1.0,,
14635,ρav03,0.0,1.0,,
14636,v=,0.0,1.0,,
14637,fractional,0.0,2.0,,
14638,dimensionless,0.0,2.0,,
14639,freestream,0.0,3.0,,
14640,a=,0.0,4.0,,
14641,av0,0.0,1.0,,
14642,3.56,0.0,1.0,,
14643,basic-modelling,0.0,1.0,,
14644,=½,0.0,1.0,,
14645,idealized,0.0,4.0,,
14646,nuance,0.0,1.0,,
14647,threedimensional,0.0,2.0,,
14648,florin,0.0,2.0,,
14649,winnmech,0.0,1.0,,
14650,8.50n,0.0,1.0,,
14651,270c,0.0,1.0,,
14652,1.21kg,0.0,2.0,,
14653,lasode,0.0,2.0,,
14654,2.15,0.0,1.0,,
14655,2850,0.0,1.0,,
14656,compass,0.0,1.0,,
14657,12v,0.0,2.0,,
14658,sdtm,0.0,1.0,,
14659,pc,0.0,1.0,,
14660,normalization,0.0,3.0,,
14661,6.7,0.0,1.0,,
14662,7.4,0.0,1.0,,
14663,11.7,0.0,1.0,,
14664,12.4,0.0,1.0,,
14665,14.2,0.0,1.0,,
14666,15.4,0.0,1.0,,
14667,16.2,0.0,1.0,,
14668,17.4,0.0,1.0,,
14669,19.8,0.0,3.0,,
14670,20.9,0.0,1.0,,
14671,measured,0.0,1.0,,
14672,2.57,0.0,1.0,,
14673,14.54,0.0,1.0,,
14674,32.20,0.0,1.0,,
14675,63.00,0.0,1.0,,
14676,97.20,0.0,1.0,,
14677,110.20,0.0,1.0,,
14678,159.00,0.0,1.0,,
14679,166.10,0.0,1.0,,
14680,170.80,0.0,1.0,,
14681,209.94,0.0,1.0,,
14682,275.25,0.0,1.0,,
14683,282.62,0.0,1.0,,
14684,284.19,0.0,1.0,,
14685,285.00,0.0,1.0,,
14686,289.53,0.0,1.0,,
14687,381.10,0.0,1.0,,
14688,14.74,0.0,1.0,,
14689,23.53,0.0,1.0,,
14690,32.65,0.0,1.0,,
14691,63.89,0.0,1.0,,
14692,98.57,0.0,1.0,,
14693,111.75,0.0,1.0,,
14694,161.23,0.0,1.0,,
14695,168.43,0.0,1.0,,
14696,173.20,0.0,1.0,,
14697,212.89,0.0,1.0,,
14698,279.12,0.0,1.0,,
14699,286.59,0.0,1.0,,
14700,288.18,0.0,1.0,,
14701,289.00,0.0,1.0,,
14702,293.60,0.0,1.0,,
14703,386.45,0.0,1.0,,
14704,/m3,0.0,2.0,,
14705,1.225kg,0.0,1.0,,
14706,4500,0.0,1.0,,
14707,3500,0.0,1.0,,
14708,0.0055,0.0,1.0,,
14709,0.312,0.0,2.0,,
14710,6.2522,0.0,1.0,,
14711,28.177,0.0,1.0,,
14712,31.239,0.0,1.0,,
14713,poly,0.0,1.0,,
14714,poly.,0.0,1.0,,
14715,0.0044,0.0,1.0,,
14716,0.4305,0.0,1.0,,
14717,1.9342,0.0,1.0,,
14718,8.1834,0.0,1.0,,
14719,8.999,0.0,1.0,,
14720,k.r,0.0,1.0,,
14721,mahamood,0.0,1.0,,
14722,m.r,0.0,1.0,,
14723,iyanda,0.0,1.0,,
14724,m.o,0.0,1.0,,
14725,k.w,0.0,1.0,,
14726,newcastle,0.0,1.0,,
14727,idl,0.0,1.0,,
14728,discrepancy,0.0,1.0,,
14729,favourably,0.0,1.0,,
14730,507.8w,0.0,1.0,,
14731,80w,0.0,1.0,,
14732,698kw,0.0,1.0,,
14733,536w,0.0,1.0,,
14734,4698,0.0,1.0,,
14735,bladed,0.0,3.0,,
14736,282/br/009,0.0,2.0,,
14737,010,0.0,2.0,,
14738,garrad,0.0,4.0,,
14739,p.d,0.0,1.0,,
14740,d.h,0.0,2.0,,
14741,pp.922-927,0.0,1.0,,
14742,baring,0.0,1.0,,
14743,gould,0.0,2.0,,
14744,drouilhet,0.0,1.0,,
14745,gervorgian,0.0,1.0,,
14746,jimenez,0.0,1.0,,
14747,newcomb,0.0,1.0,,
14748,flower,0.0,1.0,,
14749,nrel/cp-500-27067,0.0,1.0,,
14750,clemens,0.0,1.0,,
14751,frede,0.0,1.0,,
14752,tools,0.0,1.0,,
14753,chamlers,0.0,1.0,,
14754,e.w,0.0,1.0,,
14755,e&f.n,0.0,1.0,,
14756,spon,0.0,2.0,,
14757,j.m,0.0,1.0,,
14758,fastnrel,0.0,1.0,,
14759,/tp-500-34755,0.0,1.0,,
14760,o.a,0.0,1.0,,
14761,dryer,0.0,1.0,,
14762,pp.32-39,0.0,1.0,,
14763,www.wind.newcastle.edu.au/notes.html.,0.0,1.0,,
14764,vol.4,0.0,1.0,,
14765,no.2,0.0,2.0,,
14766,u.s.a,0.0,1.0,,
14767,-element,0.0,3.0,,
14768,au,0.0,4.0,,
14769,a′,0.0,40.0,,
14770,minus,0.0,3.0,,
14771,retardation,0.0,2.0,,
14772,particle,0.0,1.0,,
14773,cdr,0.0,4.0,,
14774,dfl,0.0,3.0,,
14775,dfd,0.0,2.0,,
14776,rearrange,0.0,3.0,,
14777,3.3.8,0.0,2.0,,
14778,rdl,0.0,1.0,,
14779,3.3.9,0.0,2.0,,
14780,crdr,0.0,1.0,,
14781,3.3.10,0.0,2.0,,
14782,3.3.11,0.0,2.0,,
14783,σ=,0.0,1.0,,
14784,bc,0.0,1.0,,
14785,3.3.12,0.0,2.0,,
14786,σπρ,0.0,2.0,,
14787,3.3.13,0.0,4.0,,
14788,3.3.14,0.0,4.0,,
14789,elementary,0.0,2.0,,
14790,annulus,0.0,2.0,,
14791,3.2.15,0.0,5.0,,
14792,rigorously,0.0,2.0,,
14793,element-momentum,0.0,1.0,,
14794,intimately,0.0,2.0,,
14795,foremost,0.0,4.0,,
14796,spanwise,0.0,3.0,,
14797,4sin,0.0,4.0,,
14798,3.2.18,0.0,4.0,,
14799,4λr,0.0,3.0,,
14800,simplification,0.0,1.0,,
14801,3.4.4,0.0,3.0,,
14802,3.4.5,0.0,1.0,,
14803,3.4.6,0.0,1.0,,
14804,algebraic,0.0,4.0,,
14805,manipulation,0.0,2.0,,
14806,3.4.7,0.0,2.0,,
14807,],0.0,2.0,,
14808,,0.0,18.0,,
14809,3.4.8,0.0,2.0,,
14810,3.4.9,0.0,2.0,,
14811,3.4.10,0.0,2.0,,
14812,2.5.1,0.0,7.0,,
14813,3.2.19,0.0,4.0,,
14814,rh,0.0,4.0,,
14815,3.2.20,0.0,3.0,,
14816,rewrite,0.0,1.0,,
14817,∞π,0.0,3.0,,
14818,3.4.11,0.0,1.0,,
14819,λr2d,0.0,1.0,,
14820,3.4.12,0.0,3.0,,
14821,3.4.13,0.0,1.0,,
14822,3.2.22,0.0,5.0,,
14823,tedious,0.0,1.0,,
14824,algebra,0.0,2.0,,
14825,λr2,0.0,4.0,,
14826,3.4.14,0.0,2.0,,
14827,token,0.0,1.0,,
14828,2.5.3,0.0,3.0,,
14829,3.4.15,0.0,1.0,,
14830,abruptly,0.0,1.0,,
14831,bγ,0.0,1.0,,
14832,equalization,0.0,1.0,,
14833,continual,0.0,1.0,,
14834,screwlike,0.0,1.0,,
14835,δ,0.0,2.0,,
14836,-δ,0.0,1.0,,
14837,p',0.0,1.0,,
14838,uwrwdrw,0.0,1.0,,
14839,urdr,0.0,1.0,,
14840,constancy,0.0,2.0,,
14841,uwr,0.0,2.0,,
14842,w2,0.0,4.0,,
14843,wwrw,0.0,2.0,,
14844,impart,0.0,4.0,,
14845,wwrw2,0.0,2.0,,
14846,3.2.5,0.0,3.0,,
14847,3.2.6,0.0,4.0,,
14848,3.2.7,0.0,2.0,,
14849,dpw,0.0,1.0,,
14850,drw,0.0,3.0,,
14851,3.2.8,0.0,2.0,,
14852,3.2.9,0.0,3.0,,
14853,aw,0.0,3.0,,
14854,daw,0.0,2.0,,
14855,3.2.10,0.0,2.0,,
14856,alternatively,0.0,2.0,,
14857,p′da,0.0,1.0,,
14858,3.2.11,0.0,3.0,,
14859,3.2.12,0.0,4.0,,
14860,3.2.13,0.0,4.0,,
14861,mutual,0.0,1.0,,
14862,suffice,0.0,1.0,,
14863,customary,0.0,2.0,,
14864,virtue,0.0,1.0,,
14865,b,0.0,1.0,,
14866,3.2.14,0.0,2.0,,
14867,far-,0.0,1.0,,
14868,arithmetic,0.0,1.0,,
14869,p′d,0.0,1.0,,
14870,3dr,0.0,3.0,,
14871,2ω,0.0,1.0,,
14872,4πρω,0.0,1.0,,
14873,3.2.16,0.0,2.0,,
14874,3.2.17,0.0,4.0,,
14875,λr3d,0.0,1.0,,
14876,λ,0.0,1.0,,
14877,incremental,0.0,3.0,,
14878,3.2.21,0.0,2.0,,
14879,λh,0.0,4.0,,
14880,solving,0.0,2.0,,
14881,3.2.23,0.0,2.0,,
14882,derivative,0.0,3.0,,
14883,3.2.24,0.0,5.0,,
14884,3.2.25,0.0,2.0,,
14885,2λr,0.0,1.0,,
14886,3.2.26,0.0,2.0,,
14887,∫,0.0,1.0,,
14888,3.2.27,0.0,1.0,,
14889,4a2,0.0,1.0,,
14890,3a2,0.0,1.0,,
14891,3.2.28,0.0,3.0,,
14892,0.2983,0.0,1.0,,
14893,0.3170,0.0,1.0,,
14894,0.3245,0.0,1.0,,
14895,0.3279,0.0,1.0,,
14896,0.3297,0.0,1.0,,
14897,0.3324,0.0,1.0,,
14898,0.3329,0.0,1.0,,
14899,0.3330,0.0,1.0,,
14900,0.289,0.0,2.0,,
14901,0.416,0.0,1.0,,
14902,0.477,0.0,1.0,,
14903,0.511,0.0,1.0,,
14904,0.533,0.0,1.0,,
14905,0.570,0.0,2.0,,
14906,0.581,0.0,1.0,,
14907,0.585,0.0,1.0,,
14908,1926,0.0,1.0,,
14909,tandem,0.0,2.0,,
14910,frictionless,0.0,1.0,,
14911,suitably,0.0,1.0,,
14912,u2,0.0,1.0,,
14913,u3,0.0,2.0,,
14914,idealize,0.0,2.0,,
14915,non-rotating,0.0,4.0,,
14916,invariant,0.0,1.0,,
14917,ap′,0.0,1.0,,
14918,3.1.8,0.0,5.0,,
14919,3.1.9,0.0,1.0,,
14920,3.1.10,0.0,2.0,,
14921,3.1.11,0.0,3.0,,
14922,3.1.12,0.0,4.0,,
14923,3.1.13,0.0,2.0,,
14924,0.5926,0.0,1.0,,
14925,3.1.14,0.0,3.0,,
14926,3.1.15,0.0,1.0,,
14927,rational,0.0,1.0,,
14928,non-zero,0.0,1.0,,
14929,unchanged,0.0,3.0,,
14930,succession,0.0,2.0,,
14931,rr,0.0,1.0,,
14932,ll,0.0,1.0,,
14933,negligibly,0.0,1.0,,
14934,indefinitely,0.0,2.0,,
14935,vorticitiy,0.0,1.0,,
14936,cancel,0.0,1.0,,
14937,w′,0.0,2.0,,
14938,inoperative,0.0,1.0,,
14939,hydrodynamically,0.0,1.0,,
14940,invalid,0.0,1.0,,
14941,4412,0.0,13.0,,
14942,explanatory,0.0,2.0,,
14943,"15,16,17,18,19",0.0,1.0,,
14944,derivation,0.0,3.0,,
14945,l.prandtl,0.0,1.0,,
14946,exp,0.0,2.0,,
14947,,0.0,2.0,,
14948,fπρu,0.0,2.0,,
14949,4.2.5,0.0,1.0,,
14950,4.2.6,0.0,1.0,,
14951,4.2.7,0.0,3.0,,
14952,4.2.8,0.0,3.0,,
14953,4.2.9,0.0,3.0,,
14954,4.2.10,0.0,4.0,,
14955,=0,0.0,1.0,,
14956,propulsor,0.0,1.0,,
14957,=4a,0.0,1.0,,
14958,0.6427,0.0,1.0,,
14959,0.889,0.0,1.0,,
14960,equivalently,0.0,2.0,,
14961,υ,0.0,1.0,,
14962,aspect-ratio,0.0,3.0,,
14963,dependence,0.0,4.0,,
14964,xfoil,0.0,21.0,,
14965,maintainability,0.0,1.0,,
14966,drag-to-,0.0,1.0,,
14967,manufacturability,0.0,1.0,,
14968,230xx,0.0,2.0,,
14969,naca44xx,0.0,2.0,,
14970,63-2xx,0.0,1.0,,
14971,shortcoming,0.0,1.0,,
14972,63-,0.0,1.0,,
14973,2xx,0.0,1.0,,
14974,redesign,0.0,4.0,,
14975,chordlength,0.0,3.0,,
14976,steeply,0.0,2.0,,
14977,linearize,0.0,3.0,,
14978,trapezoidal,0.0,1.0,,
14979,fabrication,0.0,3.0,,
14980,guess,0.0,2.0,,
14981,4.10,0.0,3.0,,
14982,4.5.4,0.0,2.0,,
14983,4.5.5,0.0,2.0,,
14984,4.5.7,0.0,2.0,,
14985,tipspeed,0.0,2.0,,
14986,threebladed,0.0,1.0,,
14987,4.12,0.0,3.0,,
14988,λd,0.0,4.0,,
14989,twodimensional,0.0,3.0,,
14990,,0.0,1.0,,
14991,...,0.0,1.0,,
14992,,0.0,4.0,,
14993,,0.0,1.0,,
14994,,0.0,1.0,,
14995,,0.0,1.0,,
14996,0.036,0.0,1.0,,
14997,{sin,0.0,2.0,,
14998,},0.0,4.0,,
14999,∂,0.0,1.0,,
15000,∂ϕ,0.0,1.0,,
15001,4.5.1,0.0,2.0,,
15002,4.5.2,0.0,6.0,,
15003,2.5.2,0.0,4.0,,
15004,4.5.3,0.0,1.0,,
15005,bcl,0.0,1.0,,
15006,cose,0.0,2.0,,
15007,4.5.6,0.0,1.0,,
15008,θi,0.0,2.0,,
15009,∆λr,0.0,1.0,,
15010,,0.0,1.0,,
15011,∑,0.0,1.0,,
15012,,0.0,1.0,,
15013,=1,0.0,1.0,,
15014,(,0.0,1.0,,
15015,4.5.8,0.0,1.0,,
15016,tip-spee,0.0,1.0,,
15017,tabulate,0.0,3.0,,
15018,1x106,0.0,1.0,,
15019,1.074,0.0,1.0,,
15020,r/r,0.0,11.0,,
15021,0.125,0.0,3.0,,
15022,0.175,0.0,1.0,,
15023,0.225,0.0,1.0,,
15024,0.275,0.0,1.0,,
15025,0.325,0.0,1.0,,
15026,0.375,0.0,1.0,,
15027,0.425,0.0,1.0,,
15028,0.475,0.0,2.0,,
15029,0.525,0.0,1.0,,
15030,0.725,0.0,1.0,,
15031,0.775,0.0,1.0,,
15032,0.825,0.0,2.0,,
15033,c/r,0.0,1.0,,
15034,0.071369,0.0,1.0,,
15035,0.10831,0.0,1.0,,
15036,0.097031,0.0,1.0,,
15037,0.080973,0.0,1.0,,
15038,0.067803,0.0,1.0,,
15039,0.057746,0.0,1.0,,
15040,0.050049,0.0,1.0,,
15041,0.044051,0.0,1.0,,
15042,0.039279,0.0,1.0,,
15043,0.035407,0.0,1.0,,
15044,0.03221,0.0,1.0,,
15045,0.02953,0.0,1.0,,
15046,0.027252,0.0,1.0,,
15047,0.02529,0.0,1.0,,
15048,0.023573,0.0,1.0,,
15049,0.02203,0.0,1.0,,
15050,0.020552,0.0,1.0,,
15051,0.018897,0.0,1.0,,
15052,0.016409,0.0,1.0,,
15053,0.01086,0.0,1.0,,
15054,45.143,0.0,1.0,,
15055,29.92,0.0,1.0,,
15056,20.273,0.0,1.0,,
15057,14.33,0.0,1.0,,
15058,10.475,0.0,1.0,,
15059,7.8221,0.0,1.0,,
15060,5.9018,0.0,1.0,,
15061,4.4543,0.0,1.0,,
